,image,Restaurant name,Address,Contact address,Reviews,Food name,Timing,Ratings,Restaurant url,Restaurant_ownership,url links
41,https://s3-media0.fl.yelpcdn.com/bphoto/TSdZFhZ7-gfmyTOeWguiiA/l.jpg,Carriage Crossing Restaurant and Bakery,"10002 S Yoder Rd Yoder, KS 67585",(620) 465-3612,102 reviews,"Bakeries, American (Traditional), Breakfast & Brunch",Mon 6:00 AM - 9:00 PM Tue 6:00 AM - 9:00 PM Wed 6:00 AM - 9:00 PM Thu 6:00 AM - 9:00 PM Fri 6:00 AM - 9:00 PM Open now Sat 6:00 AM - 9:00 PM Sun Closed,4 star rating,http://www.carriagecrossingres…,Claimed,https://www.yelp.com/biz/carriage-crossing-restaurant-and-bakery-yoder?osq=restaurants
42,https://s3-media0.fl.yelpcdn.com/bphoto/TSdZFhZ7-gfmyTOeWguiiA/l.jpg,Pueblo Nuevo,"806 E 1st Ave Saint John, KS 67576",(620) 549-3366,1 review,Mexican,Mon 11:00 AM - 8:00 PM Tue 11:00 AM - 8:00 PM Wed 11:00 AM - 8:00 PM Thu 11:00 AM - 8:00 PM Fri 11:00 AM - 9:00 PM Open now Sat 11:00 AM - 9:00 PM Sun 11:00 AM - 9:00 PM,5 star rating,http://www.carriagecrossingres…,Unclaimed,https://www.yelp.com/biz/pueblo-nuevo-saint-john?osq=restaurants
43,https://s3-media0.fl.yelpcdn.com/bphoto/gdgudLYuFGxiCWBNcI77Pw/l.jpg,Edna's Place,"115 W Broadway Macksville, KS 67557",(620) 348-4685,2 reviews,American (Traditional),Mon Closed Tue 5:00 PM - 8:30 PM Wed 5:00 PM - 8:30 PM Thu 5:00 PM - 8:30 PM Fri 5:00 PM - 8:30 PM Closed now Sat 11:00 AM - 1:30 PM Sun Closed,4.5 star rating,http://www.carriagecrossingres…,Claimed,https://www.yelp.com/biz/ednas-place-macksville?osq=restaurants
44,https://s3-media0.fl.yelpcdn.com/bphoto/5TD_EzEmPYWyTJFUKCXrag/l.jpg,The Happy Swede,"435 E McPherson St Lindsborg, KS 67456",(785) 212-2026,2 reviews,"Burgers, Ice Cream & Frozen Yogurt, Breakfast & Brunch",Mon Closed Tue Closed Wed 11:00 AM - 2:00 PM 5:00 PM - 8:00 PM Thu 11:00 AM - 2:00 PM 5:00 PM - 8:00 PM Fri 11:00 AM - 2:00 PM 5:00 PM - 8:00 PM Closed now Sat 11:00 AM - 2:00 PM 5:00 PM - 8:00 PM Sun 11:00 AM - 2:00 PM 5:00 PM - 8:00 PM,4 star rating,http://www.carriagecrossingres…,Unclaimed,https://www.yelp.com/biz/the-happy-swede-lindsborg?osq=restaurants
45,https://s3-media0.fl.yelpcdn.com/bphoto/IdnZa4k4vJZbrVbIuxHl6Q/l.jpg,Main Street Deli,"108 S Main St McPherson, KS 67460",(620) 241-1888,47 reviews,"Salad, Soup, Sandwiches",Mon Closed Tue 12:00 PM - 8:00 PM Wed 11:30 AM - 8:00 PM Thu 11:30 AM - 8:00 PM Fri 11:30 AM - 8:00 PM Open now Sat Closed Sun Closed,4.5 star rating,http://www.carriagecrossingres…,Unclaimed,https://www.yelp.com/biz/main-street-deli-mcpherson?osq=restaurants
46,https://s3-media0.fl.yelpcdn.com/bphoto/FU-lPiNRzjpOoG9JYlHlBA/l.jpg,Scrambled Sam's,"802 W Main St Lyons, KS 67554",(620) 680-2634,5 reviews,Breakfast & Brunch,Mon Closed Tue 6:00 AM - 1:00 PM Wed 6:00 AM - 1:00 PM Thu 6:00 AM - 1:00 PM Fri 6:00 AM - 1:00 PM Closed now Sat 6:00 AM - 1:00 PM Sun Closed,5 star rating,http://www.carriagecrossingres…,Unclaimed,https://www.yelp.com/biz/scrambled-sams-lyons?osq=restaurants
47,https://s3-media0.fl.yelpcdn.com/bphoto/7PVfJN5U6xVF8oyhPRu7Jg/l.jpg,Blue Skye Brewery & Eats,"116 N Santa Fe Ave Salina, KS 67401",(785) 404-2159,228 reviews,"Pizza, Gastropubs, Pubs",Mon Closed Tue 11:00 AM - 10:00 PM Wed 11:00 AM - 10:00 PM Thu 11:00 AM - 10:00 PM Fri 11:00 AM - 11:00 PM Open now Sat 11:00 AM - 11:00 PM Sun 10:00 AM - 2:00 PM,4 star rating,http://www.carriagecrossingres…,Unclaimed,https://www.yelp.com/biz/blue-skye-brewery-and-eats-salina?osq=restaurants
48,https://s3-media0.fl.yelpcdn.com/bphoto/1EuvW2adSin_sAqtyK-8gQ/l.jpg,Yesway,"100 S Grand Ave Lyons, KS 67554",(620) 257-2820,"Convenience Stores,","Convenience Stores, Fast Food, Gas Stations",Mon Open 24 hours Tue Open 24 hours Wed Open 24 hours Thu Open 24 hours Fri Open 24 hours Open now Sat Open 24 hours Sun Open 24 hours,4 star rating,https://yesway.com,Claimed,https://www.yelp.com/adredir?ad_business_id=fXekNHMILbek4FhtE90WYQ&campaign_id=OgKNuKnq_NBqfSFo8mcTKw&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fyesway-lyons&request_id=2dfc6f92fb0bd64a&signature=38e67697935bf1e1ecd6a2a7ce3129141a5c9f16a433ecc51c12cb299b75382f&slot=0
60,https://s3-media0.fl.yelpcdn.com/bphoto/1EuvW2adSin_sAqtyK-8gQ/l.jpg,Yesway,"100 S Grand Ave Lyons, KS 67554",(620) 257-2820,"Convenience Stores,","Convenience Stores, Fast Food, Gas Stations",Mon Open 24 hours Tue Open 24 hours Wed Open 24 hours Thu Open 24 hours Fri Open 24 hours Open now Sat Open 24 hours Sun Open 24 hours,4 star rating,https://yesway.com,Claimed,https://www.yelp.com/adredir?ad_business_id=fXekNHMILbek4FhtE90WYQ&campaign_id=OgKNuKnq_NBqfSFo8mcTKw&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fyesway-lyons&request_id=21e37a3b3d80e96f&signature=05a448302cedf70a478c9f5d5152c819eeccfa5241c35c2bb88ff34b79102f02&slot=0
61,https://s3-media0.fl.yelpcdn.com/bphoto/bL3byvcd_MkVqCBdG4uvCg/l.jpg,Schlotzsky's,"2480 S 9th St Salina, KS 67401",(785) 914-4712,25 reviews,"Delis, Sandwiches, Caterers",Mon 10:00 AM - 9:00 PM Tue 10:00 AM - 9:00 PM Wed 10:00 AM - 9:00 PM Thu 10:00 AM - 9:00 PM Fri 10:00 AM - 9:00 PM Open now Sat 10:00 AM - 9:00 PM Sun 10:00 AM - 9:00 PM,3.5 star rating,https://www.schlotzskys.com,Claimed,https://www.yelp.com/adredir?ad_business_id=Gxhh1KW5IR3k9lZPglrr3w&campaign_id=iBYM61qkCbi9No5lbNJ4jw&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fschlotzskys-salina&request_id=21e37a3b3d80e96f&signature=83347d817572902027dd91ecee905df13f62e95a70d3c240ed5541f60d91ec0e&slot=1
62,https://s3-media0.fl.yelpcdn.com/bphoto/HVsNKnuB4msFrfLM1wxzYA/l.jpg,Post Rock Restaurant,"1907 KS-18 Lincoln, KS 67455",(785) 420-1081,3 reviews,"American (Traditional), Himalayan/Nepalese",Mon 7:00 AM - 8:30 PM Tue 7:00 AM - 8:30 PM Wed 7:00 AM - 8:30 PM Thu 7:00 AM - 8:30 PM Fri 7:00 AM - 8:30 PM Open now Sat 7:00 AM - 8:30 PM Sun Closed,4.5 star rating,https://www.schlotzskys.com,Claimed,https://www.yelp.com/biz/post-rock-restaurant-lincoln?osq=restaurants
63,https://s3-media0.fl.yelpcdn.com/bphoto/6GVt4ZV1CYRT0pmYoQlhzQ/l.jpg,Barolo Grille,"112 S Santa Fe Ave Salina, KS 67401",(785) 833-2272,14 reviews,"Sushi Bars, Steakhouses, Tapas/Small Plates",Mon 11:00 AM - 9:00 PM Tue 11:00 AM - 9:00 PM Wed 11:00 AM - 9:00 PM Thu 11:00 AM - 9:00 PM Fri 11:00 AM - 10:00 PM Open now Sat 11:00 AM - 10:00 PM Sun Closed,4.5 star rating,https://barologrille.com,Claimed,https://www.yelp.com/biz/barolo-grille-salina?osq=restaurants
64,https://s3-media0.fl.yelpcdn.com/bphoto/uJ8Hvuyj1H9FDJKx2Ukxrg/l.jpg,Auntie Rita's Jamaican Cuisine,"145 S Santa Fe Ave Ste 100 Salina, KS 67401",(785) 502-5145,39 reviews,Caribbean,Mon Closed Tue 11:00 AM - 8:00 PM Wed 11:00 AM - 8:00 PM Thu 11:00 AM - 8:00 PM Fri 11:00 AM - 8:00 PM Open now Sat 11:00 AM - 8:00 PM Sun 11:00 AM - 6:00 PM,4.5 star rating,https://barologrille.com,Claimed,https://www.yelp.com/biz/auntie-ritas-jamaican-cuisine-salina-3?osq=restaurants
65,https://s3-media0.fl.yelpcdn.com/bphoto/rPDG9lFtBHU6YZcve_UI-g/l.jpg,JT Cafe,"106 N Main St St. John, KS 67576",(785) 502-5145,4 reviews,Cafes,,5 star rating,https://barologrille.com,Unclaimed,https://www.yelp.com/biz/jt-cafe-st-john?osq=restaurants
66,https://s3-media0.fl.yelpcdn.com/bphoto/bjjVrm01grWg_owVG3VtAA/l.jpg,Woodies Smokehouse,"2100 E Kansas Ave McPherson, KS 67460",(620) 245-5820,62 reviews,Barbeque,Mon 11:00 AM - 8:00 PM Tue 11:00 AM - 8:00 PM Wed 11:00 AM - 8:00 PM Thu 11:00 AM - 8:00 PM Fri 11:00 AM - 8:00 PM Open now Sat 11:00 AM - 8:00 PM Sun 11:00 AM - 8:00 PM,4.5 star rating,https://barologrille.com,Unclaimed,https://www.yelp.com/biz/woodies-smokehouse-mcpherson?osq=restaurants
67,https://s3-media0.fl.yelpcdn.com/bphoto/gcoa0ncF0zzwFI3KpT8PCA/l.jpg,Dos Amigos,"313 S Broadway Ave Sterling, KS 67579",(620) 278-2220,3 reviews,Mexican,Mon 11:00 AM - 9:00 PM Tue 11:00 AM - 9:00 PM Wed 11:00 AM - 9:00 PM Thu 11:00 AM - 9:00 PM Fri 11:00 AM - 10:00 PM Open now Sat 11:00 AM - 10:00 PM Sun 11:00 AM - 3:00 PM,4.5 star rating,https://barologrille.com,Unclaimed,https://www.yelp.com/biz/dos-amigos-sterling-2?osq=restaurants
68,https://s3-media0.fl.yelpcdn.com/bphoto/BuzZcGCyES6ClIJ9lokEhA/l.jpg,Hickory Hut,"1617 W Crawford St Salina, KS 67401",(785) 825-1588,238 reviews,Barbeque,Mon 10:30 AM - 9:00 PM Tue 10:30 AM - 9:00 PM Wed 10:30 AM - 9:00 PM Thu 10:30 AM - 9:00 PM Fri 10:30 AM - 9:00 PM Open now Sat 10:30 AM - 9:00 PM Sun Closed,4.5 star rating,http://www.hickoryhut.com,Unclaimed,https://www.yelp.com/biz/hickory-hut-salina?osq=restaurants
69,https://s3-media0.fl.yelpcdn.com/bphoto/x7mjaC9j0u912eWewp5h8Q/l.jpg,Elroy's Pizza,"115 S Main St Stafford, KS 67578",(620) 234-5408,8 reviews,Pizza,Mon Closed Tue 4:00 PM - 9:00 PM Wed 4:00 PM - 9:00 PM Thu 4:00 PM - 9:00 PM Fri 4:00 PM - 9:00 PM Open now Sat 4:00 PM - 9:00 PM Sun 4:00 PM - 9:00 PM,5 star rating,http://www.hickoryhut.com,Unclaimed,https://www.yelp.com/biz/elroys-pizza-stafford?osq=restaurants
70,https://s3-media0.fl.yelpcdn.com/bphoto/i_j2W-uNiNcdQsabVumcSg/l.jpg,Blue Moon,"307 W 2nd St Minneapolis, KS 67467",(785) 392-3491,7 reviews,Steakhouses,,4 star rating,http://www.hickoryhut.com,Unclaimed,https://www.yelp.com/biz/blue-moon-minneapolis?osq=restaurants
71,https://s3-media0.fl.yelpcdn.com/bphoto/1EuvW2adSin_sAqtyK-8gQ/l.jpg,Yesway,"100 S Grand Ave Lyons, KS 67554",(620) 257-2820,"Convenience Stores,","Convenience Stores, Fast Food, Gas Stations",Mon Open 24 hours Tue Open 24 hours Wed Open 24 hours Thu Open 24 hours Fri Open 24 hours Open now Sat Open 24 hours Sun Open 24 hours,Rating,https://yesway.com,Claimed,https://www.yelp.com/adredir?ad_business_id=fXekNHMILbek4FhtE90WYQ&campaign_id=OgKNuKnq_NBqfSFo8mcTKw&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fyesway-lyons&request_id=21e37a3b3d80e96f&signature=05a448302cedf70a478c9f5d5152c819eeccfa5241c35c2bb88ff34b79102f02&slot=0
104,https://s3-media0.fl.yelpcdn.com/bphoto/wKnVgtMCiOJBoI2SOnA0xQ/l.jpg,Yesway,"100 S Grand Ave Lyons, KS 67554",(620) 257-2820,"Convenience Stores,","Convenience Stores, Fast Food, Gas Stations",Mon Open 24 hours Tue Open 24 hours Wed Open 24 hours Thu Open 24 hours Fri Open 24 hours Open now Sat Open 24 hours Sun Open 24 hours,Rating,https://yesway.com,Claimed,https://www.yelp.com/adredir?ad_business_id=fXekNHMILbek4FhtE90WYQ&campaign_id=OgKNuKnq_NBqfSFo8mcTKw&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fyesway-lyons&request_id=d04cb416f210b628&signature=eb647c9050f9e90f9c48dd720afa56fd029a7c0189b116ce955e71d16cdbfa95&slot=0
105,https://s3-media0.fl.yelpcdn.com/bphoto/bL3byvcd_MkVqCBdG4uvCg/l.jpg,Schlotzsky's,"2480 S 9th St Salina, KS 67401",(785) 914-4712,25 reviews,"Delis, Sandwiches, Caterers",Mon 10:00 AM - 9:00 PM Tue 10:00 AM - 9:00 PM Wed 10:00 AM - 9:00 PM Thu 10:00 AM - 9:00 PM Fri 10:00 AM - 9:00 PM Open now Sat 10:00 AM - 9:00 PM Sun 10:00 AM - 9:00 PM,3.5 star rating,https://www.schlotzskys.com,Claimed,https://www.yelp.com/adredir?ad_business_id=Gxhh1KW5IR3k9lZPglrr3w&campaign_id=mMAqKFwczwqx_HJbIfXaFQ&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fschlotzskys-salina&request_id=d04cb416f210b628&signature=0010da41ed1ca26a6cde570291c2352db50dcf802fe8db5e425efb20f44dce81&slot=1
106,https://s3-media0.fl.yelpcdn.com/bphoto/i_j2W-uNiNcdQsabVumcSg/l.jpg,Blue Moon,"307 W 2nd St Minneapolis, KS 67467",(785) 392-3491,7 reviews,Steakhouses,,4 star rating,https://www.schlotzskys.com,Unclaimed,https://www.yelp.com/biz/blue-moon-minneapolis?osq=restaurants
107,https://s3-media0.fl.yelpcdn.com/bphoto/qgzRbp9BvL6zn0ALDPlfHg/l.jpg,Lorenzo's BBQ,"307 W 2nd St Minneapolis, KS 67467",Closed,2 reviews,"Food Trucks, Barbeque",Mon 9:00 AM - 7:00 PM Tue 10:00 AM - 7:00 PM Wed 10:00 AM - 7:00 PM Thu 10:00 AM - 7:00 PM Fri 10:00 AM - 7:00 PM Open now Sat 10:00 AM - 3:00 PM Sun Closed,5 star rating,https://www.schlotzskys.com,Unclaimed,https://www.yelp.com/biz/lorenzos-bbq-larned?osq=restaurants
108,https://s3-media0.fl.yelpcdn.com/bphoto/cH4sfBbZHHxuKN8hhoUaDA/l.jpg,Inman Harvest Cafe,"112 S Main St Inman, KS 67546",(620) 585-6925,6 reviews,"Coffee & Tea, Breakfast & Brunch",Mon Closed Tue 6:00 AM - 2:00 PM Wed 6:00 AM - 2:00 PM Thu 6:00 AM - 8:00 PM Fri 6:00 AM - 8:00 PM Open now Sat 6:00 AM - 2:00 PM Sun Closed,4.5 star rating,http://www.inmanharvestcafe.co…,Unclaimed,https://www.yelp.com/biz/inman-harvest-cafe-inman?osq=restaurants
109,https://s3-media0.fl.yelpcdn.com/bphoto/cH4sfBbZHHxuKN8hhoUaDA/l.jpg,Mom's Bar & Grill,"420 Lincoln Ave Seward, KS 67576",(620) 458-3554,1 review,Restaurants,,5 star rating,http://www.inmanharvestcafe.co…,Unclaimed,https://www.yelp.com/biz/moms-bar-and-grill-seward?osq=restaurants
110,https://s3-media0.fl.yelpcdn.com/bphoto/4FqQnOFk0WlW7tFNCGkjCg/l.jpg,Mizumi Sushi And Steak,"1318 Kansas Ave Great Bend, KS 67530",(620) 796-2221,10 reviews,"Japanese, Sushi Bars, Steakhouses",Mon 11:00 AM - 9:30 PM Tue Closed Wed 11:00 AM - 9:30 PM Thu 11:00 AM - 9:30 PM Fri 11:00 AM - 10:00 PM Open now Sat 11:00 AM - 10:00 PM Sun 11:00 AM - 9:30 PM,4 star rating,https://mizumisushisteaktogo.c…,Claimed,https://www.yelp.com/biz/mizumi-sushi-and-steak-great-bend-2?osq=restaurants
111,https://s3-media0.fl.yelpcdn.com/bphoto/HMIeIB74jOaQD8ivjwklhg/l.jpg,5 Loaves Country Kitchen,"900 W Kansas Ave McPherson, KS 67460",(620) 504-9979,12 reviews,American (Traditional),Mon 7:00 AM - 9:00 PM Tue 7:00 AM - 9:00 PM Wed 7:00 AM - 9:00 PM Thu 7:00 AM - 9:00 PM Fri 7:00 AM - 9:00 PM Open now Sat 6:00 AM - 9:00 PM Sun Closed,4 star rating,https://mizumisushisteaktogo.c…,Unclaimed,https://www.yelp.com/biz/5-loaves-country-kitchen-mcpherson?osq=restaurants
112,https://s3-media0.fl.yelpcdn.com/bphoto/lsaFFIZur2H7Wq3mHWoVjQ/l.jpg,Mi Tierra,"118 E 1st St Hoisington, KS 67544",(620) 292-6009,12 reviews,Mexican,,4.5 star rating,http://mitierrahoisington.best…,Unclaimed,https://www.yelp.com/biz/mi-tierra-hoisington?osq=restaurants
113,https://s3-media0.fl.yelpcdn.com/bphoto/fLxdenflnLaCsabn_i4YYg/l.jpg,Gambino's Pizza,"105 N Lincoln Ave Ellsworth, KS 67439",(785) 472-5571,3 reviews,"Pizza, Bowling",Mon 4:00 PM - 9:00 PM Tue 4:00 PM - 9:00 PM Wed 11:00 AM - 9:00 PM Thu 4:00 PM - 9:00 PM Fri 11:00 AM - 10:00 PM Open now Sat 11:00 AM - 10:00 PM Sun 4:00 PM - 9:00 PM,4.5 star rating,https://www.gambinospizza.com/…,Claimed,https://www.yelp.com/biz/gambinos-pizza-ellsworth?osq=restaurants
114,https://s3-media0.fl.yelpcdn.com/bphoto/fLxdenflnLaCsabn_i4YYg/l.jpg,Gambino's Pizza,"105 N Lincoln Ave Ellsworth, KS 67439",(785) 472-5571,3 reviews,"Pizza, Bowling",Mon 4:00 PM - 9:00 PM Tue 4:00 PM - 9:00 PM Wed 11:00 AM - 9:00 PM Thu 4:00 PM - 9:00 PM Fri 11:00 AM - 10:00 PM Open now Sat 11:00 AM - 10:00 PM Sun 4:00 PM - 9:00 PM,4.5 star rating,https://www.gambinospizza.com/…,Claimed,https://www.yelp.com/biz/courtyard-on-main-mcpherson?osq=restaurants
115,https://s3-media0.fl.yelpcdn.com/bphoto/fLxdenflnLaCsabn_i4YYg/l.jpg,Fajitas,"213 N Rock Minneapolis, KS 67467",(785) 472-5571,3 reviews,Tex-Mex,,5 star rating,https://www.gambinospizza.com/…,Unclaimed,https://www.yelp.com/biz/fajitas-minneapolis?osq=restaurants
116,https://s3-media0.fl.yelpcdn.com/bphoto/fLxdenflnLaCsabn_i4YYg/l.jpg,Fajitas,"213 N Rock Minneapolis, KS 67467",(785) 472-5571,3 reviews,Tex-Mex,,5 star rating,https://yesway.com,Unclaimed,https://www.yelp.com/adredir?ad_business_id=fXekNHMILbek4FhtE90WYQ&campaign_id=OgKNuKnq_NBqfSFo8mcTKw&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fyesway-lyons&request_id=bc46c2c10bad6b3c&signature=17ef34597f1c3cd8c0fdb2eebf28415041279bae6c334b01cf22cb519c2aa979&slot=0
117,https://s3-media0.fl.yelpcdn.com/bphoto/bL3byvcd_MkVqCBdG4uvCg/l.jpg,Schlotzsky's,"2480 S 9th St Salina, KS 67401",(785) 914-4712,25 reviews,"Delis, Sandwiches, Caterers",Mon 10:00 AM - 9:00 PM Tue 10:00 AM - 9:00 PM Wed 10:00 AM - 9:00 PM Thu 10:00 AM - 9:00 PM Fri 10:00 AM - 9:00 PM Open now Sat 10:00 AM - 9:00 PM Sun 10:00 AM - 9:00 PM,3.5 star rating,https://www.schlotzskys.com,Claimed,https://www.yelp.com/adredir?ad_business_id=Gxhh1KW5IR3k9lZPglrr3w&campaign_id=mMAqKFwczwqx_HJbIfXaFQ&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fschlotzskys-salina&request_id=bc46c2c10bad6b3c&signature=eadb9e0e00622d87692af26dd83aa16a8480b7f01ecd0318840f71076cfa033e&slot=1
118,https://s3-media0.fl.yelpcdn.com/bphoto/bL3byvcd_MkVqCBdG4uvCg/l.jpg,Schlotzsky's,"2480 S 9th St Salina, KS 67401",(785) 914-4712,25 reviews,"Delis, Sandwiches, Caterers",Mon 10:00 AM - 9:00 PM Tue 10:00 AM - 9:00 PM Wed 10:00 AM - 9:00 PM Thu 10:00 AM - 9:00 PM Fri 10:00 AM - 9:00 PM Open now Sat 10:00 AM - 9:00 PM Sun 10:00 AM - 9:00 PM,3.5 star rating,https://www.schlotzskys.com,Claimed,https://www.yelp.com/biz/tucsons-steakhouse-saloon-and-grill-salina-2?osq=restaurants
119,https://s3-media0.fl.yelpcdn.com/bphoto/nt7hivDxsvq5cg6V5NzPgw/l.jpg,TNT Dairyland,"452 S Broadway Ave Sterling, KS 67579",(620) 278-2297,2 reviews,"Ice Cream & Frozen Yogurt, American (Traditional)",Mon 10:30 AM - 10:00 PM Tue 10:30 AM - 10:00 PM Wed 10:30 AM - 10:00 PM Thu 10:30 AM - 10:00 PM Fri 10:30 AM - 10:00 PM Open now Sat 10:30 AM - 10:00 PM Sun 12:00 PM - 9:00 PM,4.5 star rating,https://www.schlotzskys.com,Unclaimed,https://www.yelp.com/biz/tnt-dairyland-sterling?osq=restaurants
120,https://s3-media0.fl.yelpcdn.com/bphoto/nt7hivDxsvq5cg6V5NzPgw/l.jpg,TNT Dairyland,"452 S Broadway Ave Sterling, KS 67579",(620) 278-2297,2 reviews,"Ice Cream & Frozen Yogurt, American (Traditional)",Mon 10:30 AM - 10:00 PM Tue 10:30 AM - 10:00 PM Wed 10:30 AM - 10:00 PM Thu 10:30 AM - 10:00 PM Fri 10:30 AM - 10:00 PM Open now Sat 10:30 AM - 10:00 PM Sun 12:00 PM - 9:00 PM,4.5 star rating,https://www.schlotzskys.com,Unclaimed,https://www.yelp.com/biz/texas-t-bone-steakhouse-hutchinson?osq=restaurants
121,https://s3-media0.fl.yelpcdn.com/bphoto/nt7hivDxsvq5cg6V5NzPgw/l.jpg,Empire China,"105 W 1st St Lyons, KS 67554",(620) 257-2888,5 reviews,Chinese,,4.5 star rating,https://www.schlotzskys.com,Unclaimed,https://www.yelp.com/biz/empire-china-lyons?osq=restaurants
122,https://s3-media0.fl.yelpcdn.com/bphoto/nt7hivDxsvq5cg6V5NzPgw/l.jpg,Empire China,"105 W 1st St Lyons, KS 67554",(620) 257-2888,5 reviews,Chinese,,4.5 star rating,https://www.schlotzskys.com,Unclaimed,https://www.yelp.com/biz/reds-hometown-and-convenience-sylvan-grove-2?osq=restaurants
123,https://s3-media0.fl.yelpcdn.com/bphoto/JNVHTZ5LL16jcdFW_97tIA/l.jpg,Scraps,"612 Broadway St Larned, KS 67550",(620) 285-8977,3 reviews,"Cafes, Home Decor, Accessories",Mon Closed Tue 7:00 AM - 5:30 PM Wed 7:00 AM - 9:00 PM Thu 7:00 AM - 5:30 PM Fri 7:00 AM - 5:30 PM Open now Sat 7:00 AM - 5:30 PM Sun Closed,5 star rating,http://www.scrapslarned.com,Unclaimed,https://www.yelp.com/biz/scraps-larned?osq=restaurants
124,https://s3-media0.fl.yelpcdn.com/bphoto/JNVHTZ5LL16jcdFW_97tIA/l.jpg,Scraps,"612 Broadway St Larned, KS 67550",(620) 285-8977,3 reviews,"Cafes, Home Decor, Accessories",Mon Closed Tue 7:00 AM - 5:30 PM Wed 7:00 AM - 9:00 PM Thu 7:00 AM - 5:30 PM Fri 7:00 AM - 5:30 PM Open now Sat 7:00 AM - 5:30 PM Sun Closed,5 star rating,http://www.scrapslarned.com,Unclaimed,https://www.yelp.com/biz/dutch-kitchen-restaurant-hutchinson?osq=restaurants
125,https://s3-media0.fl.yelpcdn.com/bphoto/j601rObq4a-Wt1Iip5WTOw/l.jpg,Mustard Seed,"214 N Main St Buhler, KS 67522",(620) 543-2200,12 reviews,"American (New), Delis, Coffee & Tea",Mon Closed Tue 7:00 AM - 3:00 PM Wed 7:30 AM - 3:00 PM Thu 7:00 AM - 3:00 PM Fri 7:00 AM - 3:00 PM Closed now Sat 7:00 AM - 3:00 PM Sun Closed,5 star rating,https://feedattheseed.com,Claimed,https://www.yelp.com/biz/mustard-seed-buhler?osq=restaurants
126,https://s3-media0.fl.yelpcdn.com/bphoto/Jwz6thvi7z__M_OYq4wyVA/l.jpg,Backstreet Bakery,"208 S Main St Lucas, KS 67648",(785) 346-6491,3 reviews,"Bakeries, Burgers",Mon Closed Tue 11:00 AM - 10:00 PM Wed 11:00 AM - 10:00 PM Thu 11:00 AM - 10:00 PM Fri 11:00 AM - 10:00 PM Open now Sat 11:00 AM - 10:00 PM Sun Closed,4 star rating,https://feedattheseed.com,Unclaimed,https://www.yelp.com/biz/backstreet-bakery-lucas-3?osq=restaurants
127,https://s3-media0.fl.yelpcdn.com/bphoto/rXO6Mhg_pmYRPWkNab7b2A/l.jpg,The Hickory Stik,"25 N Main St Hutchinson, KS 67501",(620) 259-7222,28 reviews,Barbeque,Mon 10:30 AM - 8:00 PM Tue 10:30 AM - 8:00 PM Wed 10:30 AM - 8:00 PM Thu 10:30 AM - 8:00 PM Fri 10:30 AM - 8:00 PM Open now Sat 10:30 AM - 8:00 PM Sun Closed,4.5 star rating,https://feedattheseed.com,Unclaimed,https://www.yelp.com/biz/the-hickory-stik-hutchinson?osq=restaurants
128,https://s3-media0.fl.yelpcdn.com/bphoto/1EuvW2adSin_sAqtyK-8gQ/l.jpg,Yesway,"100 S Grand Ave Lyons, KS 67554",(620) 257-2820,"Convenience Stores,","Convenience Stores, Fast Food, Gas Stations",Mon Open 24 hours Tue Open 24 hours Wed Open 24 hours Thu Open 24 hours Fri Open 24 hours Open now Sat Open 24 hours Sun Open 24 hours,Rating,https://yesway.com,Claimed,https://www.yelp.com/adredir?ad_business_id=fXekNHMILbek4FhtE90WYQ&campaign_id=OgKNuKnq_NBqfSFo8mcTKw&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fyesway-lyons&request_id=3f987e495bb06c05&signature=17a5d1da0d14cec71248d5e4028f6199ebc4c599e3b4ac45cdb9fb272bd21656&slot=0
