,image,Restaurant name,Address,Contact address,Reviews,Dish name1,Timing,Ratings,Restaurant_url,Restaurant_ownership,url links
67,https://s3-media0.fl.yelpcdn.com/bphoto/mWmOKsm9csA7LrsQ4DENFQ/l.jpg,Old Towne Beer Hall & Growler,"55 E Court St Franklin, IN 46131",(317) 739-0158,7 reviews,Bars,Mon Closed Tue 6:00 PM - 11:00 PM Wed 6:00 PM - 11:00 PM Thu 6:00 PM - 11:00 PM Closed now Fri 6:00 PM - 1:00 AM (Next day) Sat 12:00 PM - 1:00 AM (Next day) Sun 11:00 AM - 6:00 PM,4.5 star rating,https://www.oldtownebeer.com,Claimed,https://www.yelp.com/adredir?ad_business_id=Z0MvFbKsoB7hsQxuB_lEBw&campaign_id=-Cn2-5dlt96xbunrEvHg1A&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fold-towne-beer-hall-and-growler-franklin&request_id=20cfdbedf4161e9b&signature=3349f55b80abc6ea4f745ca2e4c37097d742e4490f9e06b6183020a0fe3f2dc1&slot=1
68,https://s3-media0.fl.yelpcdn.com/bphoto/CXcgdJC87J0kCBbKiIdJqA/l.jpg,MoTeez Sports Pub,"416 Highland Ave Vine Grove, KY 40175",(270) 877-8579,1 review,Sports Bars,Mon Closed Tue Closed Wed 5:00 PM - 11:00 PM Thu 6:00 PM - 1:00 AM (Next day) Closed now Fri 6:00 PM - 1:00 AM (Next day) Sat 6:00 PM - 1:00 AM (Next day) Sun Closed,5 star rating,https://www.oldtownebeer.com,Unclaimed,https://www.yelp.com/biz/moteez-sports-pub-vine-grove-2?osq=Bars
70,https://s3-media0.fl.yelpcdn.com/bphoto/M22ljCcdJGOxAdKu6hliNw/l.jpg,Boho,"1849 Gardener Ln Corydon, IN 47112",(812) 738-4477,1 review,"Sports Bars, Pool Halls, Music Venues",Mon Closed Tue 5:30 PM - 11:00 PM Wed Closed Thu 7:00 PM - 12:30 AM (Next day) Closed now Fri 5:30 PM - 3:00 AM (Next day) Sat 5:00 PM - 3:00 AM (Next day) Sun Closed,5 star rating,https://www.oldtownebeer.com,Claimed,https://www.yelp.com/biz/boho-corydon?osq=Bars
71,https://s3-media0.fl.yelpcdn.com/bphoto/FyF21H63zAG5JVSsEvNi_g/l.jpg,Bourbon Brick Oven Grill,"966 Chambers Blvd Bardstown, KY 40004",(502) 348-4848,37 reviews,"Pizza, Sports Bars",Mon 5:00 PM - 11:00 PM Tue 5:00 PM - 10:00 PM Wed 4:00 PM - 10:00 PM Thu 4:00 PM - 11:00 PM Closed now Fri 11:30 AM - 12:00 AM (Next day) Sat 12:00 PM - 12:00 AM (Next day) Sun 1:00 PM - 8:00 PM,4 star rating,https://www.oldtownebeer.com,Claimed,https://www.yelp.com/biz/bourbon-brick-oven-grill-bardstown-2?osq=Bars
73,https://s3-media0.fl.yelpcdn.com/bphoto/B8PPuYDli_aCcv7b3P69jg/l.jpg,Lumber Jack’s Lodge,"1707 Armory Pl Brandenburg, KY 40108",(270) 422-5706,4 reviews,"American (Traditional), Axe Throwing, Beer Bar",Mon Closed Tue Closed Wed Closed Thu 5:00 PM - 10:00 PM Closed now Fri 5:00 PM - 2:00 AM (Next day) Sat 5:00 PM - 2:00 AM (Next day) Sun 3:00 PM - 8:00 PM,4 star rating,https://lumberjackslodge.com,Claimed,https://www.yelp.com/biz/lumber-jack-s-lodge-brandenburg?osq=Bars
75,https://cf-images.us-east-1.prod.boltdns.net/v1/static/3142682442001/c3e51ea3-5c64-419b-9684-c4581661e94c/bad79bb2-4fcb-4b9a-925f-f5e7ea058808/360x360/match/image.jpg,Jazz & Jokes Lounge,"593 W Lincoln Trail Blvd Radcliff, KY 40160",(270) 351-5299,2 reviews,"Jazz & Blues, Pubs",,2 star rating,https://lumberjackslodge.com,Unclaimed,https://www.yelp.com/biz/jazz-and-jokes-lounge-radcliff?osq=Bars
77,https://s3-media0.fl.yelpcdn.com/bphoto/D_qWgrqUrXsIY6ZoQ4KQZQ/l.jpg,Five Brothers Bar & Kitchen,"1311 Gilkey Run Rd Heaven Hill Bardstown, KY 40004",(502) 272-2623,"Distilleries,","Distilleries, Whiskey Bars, Cocktail Bars",Mon Closed Tue Closed Wed Closed Thu 11:00 AM - 6:00 PM Open now Fri 11:00 AM - 6:00 PM Sat 11:00 AM - 6:00 PM Sun 1:00 PM - 5:00 PM,2 star rating,https://heavenhilldistillery.c…,Unclaimed,https://www.yelp.com/biz/five-brothers-bar-and-kitchen-bardstown?osq=Bars
78,https://s3-media0.fl.yelpcdn.com/bphoto/D_qWgrqUrXsIY6ZoQ4KQZQ/l.jpg,Ezy Street Bar & Grill,"109 Blue Bird Ln Greensburg, KY 42743",(270) 973-5377,1 review,"Beer Bar, American (Traditional)",Mon Open 24 hours Tue Open 24 hours Wed Open 24 hours Thu Open 24 hours Open now Fri Open 24 hours Sat Open 24 hours Sun Open 24 hours,5 star rating,https://heavenhilldistillery.c…,Unclaimed,https://www.yelp.com/biz/ezy-street-bar-and-grill-greensburg?osq=Bars
79,https://s3-media0.fl.yelpcdn.com/bphoto/pU5mmeS_24iffAsZg2tJ-g/l.jpg,Dani's Place Bar & Grill,"2858 Hwy 44E Shepherdsville, KY 40165",(502) 531-0059,2 reviews,"Bars, Burgers, American (New)",Mon 10:00 AM - 12:00 AM (Next day) Tue 10:00 AM - 12:00 AM (Next day) Wed 10:00 AM - 12:00 AM (Next day) Thu 10:00 AM - 12:00 AM (Next day) Open now Fri 10:00 AM - 12:00 AM (Next day) Sat 10:00 AM - 12:00 AM (Next day) Sun 2:00 PM - 10:00 PM,4.5 star rating,https://heavenhilldistillery.c…,Claimed,https://www.yelp.com/biz/danis-place-bar-and-grill-shepherdsville-3?osq=Bars
82,https://s3-media0.fl.yelpcdn.com/bphoto/e07s5pcO3Jw1y4l08Vop-g/l.jpg,The Grill,"130 Maywood Ave Bardstown, KY 40004",(502) 348-6600,2 reviews,"Sports Bars, Breakfast & Brunch, American (Traditional)",Mon 9:00 AM - 8:00 PM Tue 9:00 AM - 8:00 PM Wed 9:00 AM - 8:00 PM Thu 9:00 AM - 8:00 PM Open now Fri 9:00 AM - 9:00 PM Sat 7:30 AM - 9:00 PM Sun 7:30 AM - 9:00 PM,4.5 star rating,http://www.bardstowncc.com/gri…,Unclaimed,https://www.yelp.com/biz/the-grill-bardstown?osq=Bars
83,https://s3-media0.fl.yelpcdn.com/bphoto/f_Zi_WHJz8W8XEwEWNdH7A/l.jpg,Hell or High Water,"112 W Washington St Louisville, KY 40202",(502) 587-3057,208 reviews,"Cocktail Bars, Speakeasies, Whiskey Bars",Mon Closed Tue Closed Wed 5:00 PM - 12:00 AM (Next day) Thu 5:00 PM - 1:00 AM (Next day) Closed now Fri 5:00 PM - 1:00 AM (Next day) Sat 5:00 PM - 1:00 AM (Next day) Sun Closed,4.5 star rating,https://www.hellorhighwaterbar…,Unclaimed,https://www.yelp.com/biz/hell-or-high-water-louisville?osq=Bars
85,https://s3-media0.fl.yelpcdn.com/bphoto/GfwsQYZwgo-izd_cSks24w/l.jpg,Applebee's Grill + Bar,"1525 W Lexington Ave Winchester, KY 40391",(859) 737-0111,44 reviews,"Sports Bars, Burgers, American (Traditional)",Mon 11:00 AM - 11:00 PM Tue 11:00 AM - 11:00 PM Wed 11:00 AM - 11:00 PM Thu 11:00 AM - 11:00 PM Open now Fri 11:00 AM - 12:00 AM (Next day) Sat 11:00 AM - 12:00 AM (Next day) Sun 11:00 AM - 11:00 PM,2.5 star rating,https://www.applebees.com,Claimed,https://www.yelp.com/adredir?ad_business_id=N5aCDzH2vRm8fmo1iMLt6A&campaign_id=a_Y0qL7x9LeRrko23oMG7Q&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fapplebees-grill-bar-winchester-2&request_id=20cfdbedf4161e9b&signature=610b773539f782fc4e89f56684f213a6a3871c93c4431a169d3dcf027df6c83b&slot=0
